order_id,customer_id,order_date,status,subtotal,discount_pct,shipping_cost,tax,total,payment_method,coupon_code
ORD-002611,C00463,2022-07-29,processing,473.36,0.00,9.99,37.87,536.22,credit_card,
ORD-002612,C00105,2022-12-06,processing,1933.92,20.00,0.00,154.71,1711.84,credit_card,WELCOME20
ORD-002613,C00413,2025-01-15,completed,2005.58,0.00,5.99,160.45,2166.03,bank_transfer,VIP25
ORD-002614,C00301,2024-09-22,shipped,1592.69,0.00,24.99,127.42,1733.10,debit_card,WELCOME20
ORD-002615,C00085,2024-08-28,completed,986.41,5.00,24.99,78.91,1023.99,paypal,
ORD-002616,C00160,2022-11-24,completed,2001.12,0.00,24.99,160.09,2161.21,paypal,VIP25
ORD-002617,C00403,2022-05-25,completed,622.13,15.00,5.99,49.77,594.57,credit_card,
ORD-002618,C00376,2022-05-31,completed,2096.43,0.00,24.99,167.71,2264.14,credit_card,WELCOME20
ORD-002619,C00390,2022-09-07,completed,2301.42,0.00,5.99,184.11,2498.52,credit_card,WELCOME20
ORD-002620,C00088,2024-07-19,completed,2327.74,0.00,24.99,186.22,2513.96,credit_card,
ORD-002621,C00129,2024-02-14,shipped,2391.69,25.00,0.00,191.34,1993.09,bank_transfer,WELCOME20
ORD-002622,C00217,2022-04-03,completed,562.80,0.00,7.99,45.02,607.82,debit_card,
ORD-002623,C00107,2025-02-25,completed,1589.22,0.00,0.00,127.14,1726.35,credit_card,
ORD-002624,C00161,2022-08-26,completed,1120.66,25.00,0.00,89.65,938.14,paypal,FLASH15
ORD-002625,C00040,2024-04-28,completed,18.39,0.00,0.00,1.47,32.85,bank_transfer,
ORD-002626,C00304,2024-10-27,completed,1155.05,0.00,0.00,92.40,1247.45,debit_card,
ORD-002627,C00269,2023-12-26,shipped,1910.87,10.00,7.99,152.87,1882.64,bank_transfer,
ORD-002628,C00157,2024-08-25,completed,1505.11,0.00,15.99,120.41,1633.51,credit_card,
ORD-002629,C00220,2024-07-10,processing,674.83,25.00,24.99,53.99,576.10,credit_card,
ORD-002630,C00236,2022-08-07,completed,1774.43,10.00,7.99,141.95,1738.94,credit_card,WELCOME20
ORD-002631,C00308,2024-02-29,completed,57.05,0.00,12.99,4.56,77.60,apple_pay,
ORD-002632,C00067,2025-02-13,shipped,128.00,15.00,12.99,10.24,125.03,credit_card,
ORD-002633,C00084,2024-12-29,completed,1512.36,5.00,7.99,120.99,1570.72,credit_card,
ORD-002634,C00330,2022-03-18,completed,980.42,0.00,0.00,78.43,1058.85,paypal,FLASH15
ORD-002635,C00298,2024-03-30,cancelled,1167.74,0.00,24.99,93.42,1274.15,paypal,VIP25
ORD-002636,C00259,2024-08-15,completed,45.11,0.00,12.99,3.61,48.72,credit_card,
ORD-002637,C00467,2022-01-09,shipped,1887.43,15.00,15.99,150.99,1761.30,bank_transfer,SAVE10
ORD-002638,C00318,2023-02-18,completed,2042.45,0.00,15.99,163.40,2230.84,credit_card,
ORD-002639,C00076,2025-03-21,completed,1763.16,10.00,0.00,141.05,1727.90,paypal,
ORD-002640,C00025,2022-07-10,completed,681.10,0.00,0.00,54.49,745.58,apple_pay,
ORD-002641,C00434,2023-04-11,completed,592.42,20.00,7.99,47.39,534.32,apple_pay,SAVE10
ORD-002642,C00166,2022-08-12,completed,1207.91,0.00,5.99,96.63,1310.53,apple_pay,
ORD-002643,C00002,2022-04-24,processing,788.12,25.00,0.00,63.05,667.13,google_pay,SAVE10
ORD-002644,C00220,2022-08-17,shipped,2393.75,25.00,15.99,191.50,2002.80,debit_card,
ORD-002645,C00466,2025-03-09,completed,2174.60,10.00,0.00,173.97,2139.10,bank_transfer,
ORD-002646,C00201,2025-02-21,shipped,2059.37,20.00,12.99,164.75,1822.24,debit_card,
ORD-002647,C00158,2024-03-05,processing,1390.22,0.00,7.99,111.22,1501.44,debit_card,
ORD-002648,C00206,2024-09-13,shipped,2294.77,10.00,15.99,183.58,2248.87,google_pay,
ORD-002649,C00375,2022-07-27,completed,1202.06,0.00,9.99,96.16,1314.21,credit_card,
ORD-002650,C00125,2023-11-26,completed,75.88,25.00,24.99,6.07,68.97,apple_pay,
ORD-002651,C00403,2023-03-04,completed,2051.73,20.00,15.99,164.14,1805.52,credit_card,
ORD-002652,C00336,2022-01-11,completed,2119.68,0.00,5.99,169.57,2297.24,credit_card,FLASH15
ORD-002653,C00102,2024-03-20,shipped,1002.87,25.00,0.00,80.23,842.37,apple_pay,
ORD-002654,C00057,2022-12-22,completed,982.73,0.00,0.00,78.62,1061.35,credit_card,
ORD-002655,C00057,2023-11-01,completed,1068.97,10.00,0.00,85.52,1063.58,debit_card,VIP25
ORD-002656,C00265,2024-11-19,shipped,218.52,0.00,5.99,17.48,236.00,credit_card,VIP25
ORD-002657,C00144,2023-01-31,completed,1334.18,0.00,12.99,106.73,1440.91,google_pay,FLASH15
ORD-002658,C00131,2023-03-23,completed,197.84,0.00,7.99,15.83,238.66,credit_card,FLASH15
ORD-002659,C00478,2023-05-17,cancelled,1575.90,10.00,9.99,126.07,1554.37,google_pay,
ORD-002660,C00142,2022-05-28,completed,1933.67,20.00,24.99,154.69,1701.63,credit_card,
ORD-002661,C00421,2022-06-17,completed,1322.78,10.00,7.99,105.82,1296.32,bank_transfer,WELCOME20
ORD-002662,C00065,2023-04-03,completed,2073.75,0.00,5.99,165.90,2252.64,paypal,
ORD-002663,C00447,2024-05-17,completed,1274.26,5.00,0.00,101.94,1325.48,bank_transfer,WELCOME20
ORD-002664,C00281,2023-05-15,completed,381.14,25.00,0.00,30.49,322.34,credit_card,SAVE10
ORD-002665,C00144,2024-12-28,shipped,385.72,10.00,15.99,30.86,378.01,credit_card,WELCOME20
ORD-002666,C00247,2023-06-17,completed,1518.46,25.00,9.99,121.48,1260.32,credit_card,SAVE10
ORD-002667,C00190,2024-04-28,processing,1907.60,0.00,7.99,152.61,2085.20,paypal,
ORD-002668,C00440,2025-01-15,shipped,1095.99,0.00,0.00,87.68,1183.67,paypal,
ORD-002669,C00227,2023-06-12,completed,75.41,20.00,0.00,6.03,76.35,bank_transfer,FLASH15
ORD-002670,C00088,2023-10-12,shipped,1760.66,25.00,0.00,140.85,1474.34,credit_card,FLASH15
ORD-002671,C00491,2022-04-17,processing,441.75,5.00,0.00,35.34,455.00,credit_card,
ORD-002672,C00400,2024-08-16,cancelled,433.22,10.00,0.00,34.66,437.55,google_pay,
ORD-002673,C00222,2023-10-26,completed,1279.17,0.00,24.99,102.33,1381.50,credit_card,
ORD-002674,C00328,2025-04-22,completed,1425.92,15.00,15.99,114.07,1332.10,bank_transfer,
ORD-002675,C00201,2024-01-06,completed,2442.21,25.00,9.99,195.38,2037.02,credit_card,
ORD-002676,C00150,2024-07-13,completed,684.54,0.00,0.00,54.76,739.30,bank_transfer,
ORD-002677,C00401,2024-07-22,cancelled,44.45,20.00,12.99,3.56,39.12,apple_pay,WELCOME20
ORD-002678,C00475,2022-08-02,processing,271.97,5.00,24.99,21.76,288.12,credit_card,
ORD-002679,C00213,2022-01-30,completed,1364.46,5.00,12.99,109.16,1411.38,credit_card,VIP25
ORD-002680,C00150,2022-12-07,completed,1576.27,20.00,0.00,126.10,1412.11,bank_transfer,
ORD-002681,C00176,2022-03-22,shipped,2221.62,20.00,24.99,177.73,1961.02,credit_card,
ORD-002682,C00452,2024-05-24,completed,2454.25,0.00,24.99,196.34,2660.58,credit_card,
ORD-002683,C00003,2022-01-14,completed,174.17,15.00,0.00,13.93,186.97,paypal,
ORD-002684,C00482,2022-05-23,completed,1100.58,0.00,15.99,88.05,1201.62,debit_card,WELCOME20
ORD-002685,C00335,2023-11-02,completed,893.40,0.00,0.00,71.47,964.87,apple_pay,
ORD-002686,C00034,2023-09-14,completed,1726.26,0.00,0.00,138.10,1864.36,google_pay,
ORD-002687,C00213,2022-01-27,completed,536.36,0.00,15.99,42.91,579.27,credit_card,
ORD-002688,C00330,2024-12-19,completed,588.82,0.00,7.99,47.11,635.93,paypal,
ORD-002689,C00468,2023-02-24,completed,1442.17,10.00,0.00,115.37,1438.32,credit_card,
ORD-002690,C00115,2024-03-22,processing,564.47,10.00,12.99,45.16,566.17,bank_transfer,
ORD-002691,C00010,2022-01-03,completed,646.78,0.00,7.99,51.74,698.52,credit_card,WELCOME20
ORD-002692,C00102,2023-06-25,completed,1457.01,0.00,0.00,116.56,1598.56,paypal,
ORD-002693,C00340,2022-07-24,completed,833.06,0.00,15.99,66.64,912.69,paypal,
ORD-002694,C00423,2022-12-15,shipped,1296.57,25.00,0.00,103.73,1084.14,credit_card,
ORD-002695,C00368,2022-02-07,completed,1640.68,10.00,12.99,131.25,1607.87,debit_card,
ORD-002696,C00338,2023-11-10,shipped,940.61,0.00,0.00,75.25,1015.86,credit_card,SAVE10
ORD-002697,C00198,2024-06-30,refunded,1595.36,0.00,9.99,127.63,1730.98,credit_card,
ORD-002698,C00562,2022-12-24,refunded,2346.97,0.00,9.99,187.76,2534.73,credit_card,
ORD-002699,C00119,2022-11-22,processing,2045.42,5.00,24.99,163.63,2119.77,credit_card,FLASH15
ORD-002700,C00457,2025-02-04,shipped,1352.68,10.00,0.00,108.21,1331.62,credit_card,FLASH15
ORD-002701,C00283,2022-02-08,completed,2423.88,0.00,7.99,193.91,2627.78,credit_card,
ORD-002702,C00483,2025-01-18,completed,1087.94,0.00,0.00,87.04,1174.98,debit_card,SAVE10
ORD-002703,C00337,2023-08-28,cancelled,1656.97,5.00,0.00,132.56,1706.68,apple_pay,SAVE10
ORD-002704,C00417,2024-06-30,completed,1247.37,25.00,0.00,99.79,1035.32,debit_card,FLASH15
ORD-002705,C00229,2023-09-18,completed,1900.11,15.00,12.99,152.01,1767.10,bank_transfer,
ORD-002706,C00333,2022-08-02,shipped,233.09,10.00,0.00,18.65,253.42,apple_pay,VIP25
ORD-002707,C00476,2022-03-21,processing,1998.01,0.00,9.99,159.84,2157.85,credit_card,
ORD-002708,C00211,2024-12-04,completed,1493.86,10.00,0.00,119.51,1463.98,debit_card,
ORD-002709,C00470,2022-05-25,completed,337.81,20.00,24.99,27.02,303.26,credit_card,FLASH15
ORD-002710,C00288,2022-08-05,completed,1855.08,0.00,15.99,148.41,2003.49,bank_transfer,
ORD-002711,C00337,2022-04-10,completed,2282.23,0.00,5.99,182.58,2489.80,bank_transfer,VIP25
ORD-002712,C00362,2022-10-26,processing,1290.71,20.00,24.99,103.26,1148.81,credit_card,VIP25
ORD-002713,C00265,2025-03-24,shipped,1176.52,0.00,0.00,94.12,1270.64,credit_card,FLASH15
ORD-002714,C00243,2023-08-06,completed,1544.46,25.00,7.99,123.56,1289.89,apple_pay,FLASH15
ORD-002715,C00259,2023-09-27,processing,703.60,0.00,15.99,56.29,772.88,credit_card,WELCOME20
ORD-002716,C00139,2023-12-05,completed,722.75,0.00,7.99,57.82,796.56,apple_pay,
ORD-002717,C00112,2022-03-05,completed,2342.66,0.00,5.99,187.41,2540.06,debit_card,
ORD-002718,C00338,2025-03-08,cancelled,1855.82,15.00,12.99,148.47,1735.90,apple_pay,FLASH15
ORD-002719,C00229,2024-10-14,processing,834.72,20.00,0.00,66.78,747.54,bank_transfer,VIP25
ORD-002720,C00317,2023-03-23,refunded,2477.59,0.00,15.99,198.21,2681.79,credit_card,FLASH15
ORD-002721,C00101,2024-08-12,shipped,1172.24,10.00,0.00,93.78,1154.79,apple_pay,
ORD-002722,C00003,2024-12-30,completed,556.51,25.00,0.00,44.52,461.90,debit_card,
ORD-002723,C00567,2022-01-28,completed,602.20,0.00,12.99,48.18,660.37,credit_card,VIP25
ORD-002724,C00342,2022-03-30,completed,1824.19,0.00,0.00,145.94,1970.13,google_pay,SAVE10
ORD-002725,C00201,2023-05-03,completed,794.20,5.00,0.00,63.54,826.02,bank_transfer,
ORD-002726,C00269,2022-04-20,completed,483.11,0.00,5.99,38.65,529.75,bank_transfer,FLASH15
ORD-002727,C00077,2023-11-07,completed,2217.28,25.00,5.99,177.38,1850.33,apple_pay,SAVE10
ORD-002728,C00353,2022-03-27,completed,2284.42,0.00,0.00,182.75,2467.17,google_pay,
ORD-002729,C00482,2023-02-03,completed,1053.97,0.00,7.99,84.32,1148.28,paypal,FLASH15
ORD-002730,C00402,2022-11-24,completed,282.82,25.00,5.99,22.63,234.74,credit_card,FLASH15
ORD-002731,C00015,2023-10-28,shipped,88.71,10.00,0.00,7.10,86.94,credit_card,
ORD-002732,C00243,2022-02-24,completed,921.22,0.00,7.99,73.70,1007.91,apple_pay,
ORD-002733,C00005,2024-01-30,cancelled,933.75,5.00,9.99,74.70,961.76,credit_card,WELCOME20
ORD-002734,C00218,2024-05-27,shipped,31.44,15.00,15.99,2.52,54.23,paypal,
ORD-002735,C00238,2024-09-26,completed,1033.71,0.00,0.00,82.70,1124.40,google_pay,
ORD-002736,C00030,2023-05-16,completed,1009.76,10.00,0.00,80.78,1002.55,credit_card,
ORD-002737,C00189,2025-03-01,completed,1118.64,5.00,0.00,89.49,1165.19,credit_card,FLASH15
ORD-002738,C00039,2024-08-04,completed,74.04,0.00,9.99,5.92,79.96,credit_card,
ORD-002739,C00058,2023-03-04,completed,643.34,25.00,0.00,51.47,549.96,google_pay,
ORD-002740,C00488,2022-08-23,processing,965.25,0.00,24.99,77.22,1048.46,debit_card,
ORD-002741,C00075,2022-11-19,shipped,1451.31,10.00,0.00,116.10,1422.28,credit_card,SAVE10
ORD-002742,C00230,2022-06-24,completed,411.64,10.00,0.00,32.93,403.41,credit_card,
ORD-002743,C00239,2024-06-29,completed,1875.27,0.00,15.99,150.02,2025.29,apple_pay,
ORD-002744,C00332,2025-01-13,completed,1345.59,15.00,0.00,107.65,1276.39,credit_card,
ORD-002745,C00410,2022-11-22,completed,1737.03,20.00,0.00,138.96,1528.59,credit_card,WELCOME20
ORD-002746,C00055,2023-06-14,processing,1048.65,10.00,9.99,83.89,1052.67,apple_pay,
ORD-002747,C00278,2022-01-27,completed,2113.94,10.00,0.00,169.12,2084.65,paypal,FLASH15
ORD-002748,C00773,2023-06-11,completed,2293.29,5.00,0.00,183.46,2372.08,bank_transfer,
ORD-002749,C00464,2023-05-29,completed,1181.14,20.00,24.99,94.49,1047.39,credit_card,FLASH15
ORD-002750,C00004,2023-07-13,shipped,1050.19,15.00,15.99,84.02,992.67,credit_card,WELCOME20
ORD-002751,C00089,2024-11-18,completed,1257.81,15.00,0.00,100.62,1194.75,paypal,
ORD-002752,C00409,2022-10-07,completed,1288.93,0.00,12.99,103.11,1392.04,google_pay,
ORD-002753,C00123,2022-01-03,completed,863.88,15.00,0.00,69.11,828.40,google_pay,
ORD-002754,C00343,2024-03-25,completed,1363.73,0.00,5.99,109.10,1472.83,google_pay,WELCOME20
ORD-002755,C00313,2025-03-28,refunded,2097.71,0.00,0.00,167.82,2281.52,debit_card,
ORD-002756,C00179,2023-06-22,shipped,346.84,5.00,5.99,27.75,367.24,paypal,
ORD-002757,C00409,2022-06-23,shipped,1448.35,0.00,24.99,115.87,1572.21,credit_card,VIP25
ORD-002758,C00451,2022-08-31,completed,1186.13,20.00,12.99,94.89,1059.78,credit_card,SAVE10
ORD-002759,C00175,2024-08-15,completed,1627.43,0.00,15.99,130.19,1765.61,credit_card,
ORD-002760,C00232,2025-01-27,completed,1453.77,15.00,12.99,116.30,1368.00,credit_card,
ORD-002761,C00423,2022-04-20,completed,828.89,0.00,0.00,66.31,895.20,credit_card,
ORD-002762,C00481,2022-08-06,completed,1248.46,5.00,0.00,99.88,1285.91,credit_card,SAVE10
ORD-002763,C00050,2023-08-15,completed,1419.88,0.00,5.99,113.59,1533.47,credit_card,
ORD-002764,C00013,2022-12-19,refunded,1555.96,15.00,9.99,124.48,1463.03,paypal,FLASH15
ORD-002765,C00342,2024-05-14,completed,813.41,15.00,7.99,65.07,764.46,credit_card,SAVE10
ORD-002766,C00155,2023-06-13,completed,1677.34,0.00,0.00,134.19,1819.52,credit_card,WELCOME20
ORD-002767,C00292,2023-03-09,completed,1110.41,0.00,9.99,88.83,1199.24,debit_card,
ORD-002768,C00470,2023-04-16,cancelled,2172.97,10.00,12.99,173.84,2145.50,google_pay,VIP25
ORD-002769,C00118,2024-02-11,shipped,1921.30,0.00,24.99,153.70,2084.99,apple_pay,FLASH15
ORD-002770,C00091,2024-07-26,shipped,763.43,0.00,9.99,61.07,849.49,paypal,
ORD-002771,C00401,2022-06-11,completed,698.46,25.00,0.00,55.88,604.71,credit_card,
ORD-002772,C00346,2022-12-17,completed,718.86,0.00,9.99,57.51,792.36,paypal,
ORD-002773,C00339,2025-03-28,completed,1401.24,0.00,0.00,112.10,1521.33,apple_pay,
ORD-002774,C00325,2024-06-22,completed,1845.54,0.00,0.00,147.64,1993.18,credit_card,
ORD-002775,C00381,2022-05-26,shipped,2405.97,0.00,12.99,192.48,2611.44,apple_pay,
ORD-002776,C00228,2022-06-06,shipped,618.27,25.00,12.99,49.46,513.16,debit_card,
ORD-002777,C00465,2023-02-11,shipped,1632.32,20.00,0.00,130.59,1436.44,credit_card,
ORD-002778,C00429,2023-12-10,completed,1546.26,15.00,0.00,123.70,1438.02,apple_pay,SAVE10
ORD-002779,C00304,2022-12-02,completed,2059.25,20.00,15.99,164.74,1837.13,credit_card,
ORD-002780,C00145,2023-08-01,cancelled,1184.14,0.00,24.99,94.73,1286.86,bank_transfer,
ORD-002781,C00396,2022-12-24,completed,1465.93,15.00,0.00,117.27,1379.30,paypal,FLASH15
ORD-002782,C00185,2024-05-30,completed,210.13,0.00,15.99,16.81,236.93,credit_card,
ORD-002783,C00353,2023-01-06,shipped,1068.20,10.00,24.99,85.46,1071.83,bank_transfer,
ORD-002784,C00473,2023-11-09,cancelled,743.59,5.00,24.99,59.49,773.89,bank_transfer,
ORD-002785,C00071,2022-01-09,completed,302.13,25.00,0.00,24.17,256.76,google_pay,
ORD-002786,C00337,2024-06-09,cancelled,467.26,15.00,9.99,37.38,434.55,debit_card,
ORD-002787,C00386,2024-11-22,processing,1512.98,0.00,0.00,121.04,1642.01,paypal,
ORD-002788,C00491,2024-05-14,completed,1801.14,5.00,12.99,144.09,1855.17,credit_card,SAVE10
ORD-002789,C00420,2024-04-03,completed,353.22,0.00,5.99,28.26,381.48,bank_transfer,
ORD-002790,C00429,2023-06-01,completed,1303.37,5.00,5.99,104.27,1342.47,google_pay,
ORD-002791,C00135,2024-07-09,shipped,1594.63,0.00,5.99,127.57,1728.19,credit_card,
ORD-002792,C00451,2022-12-27,cancelled,2023.94,15.00,0.00,161.92,1907.25,google_pay,
ORD-002793,C00292,2023-12-23,completed,1054.65,0.00,0.00,84.37,1139.02,credit_card,
ORD-002794,C00015,2023-01-16,completed,1400.64,15.00,24.99,112.05,1302.60,google_pay,WELCOME20
ORD-002795,C00080,2023-09-04,completed,876.59,20.00,9.99,70.13,796.39,google_pay,WELCOME20
ORD-002796,C00238,2023-10-30,completed,1776.00,0.00,0.00,142.08,1943.07,credit_card,
ORD-002797,C00181,2022-06-05,completed,2346.28,20.00,24.99,187.70,2077.72,google_pay,
ORD-002798,C00043,2023-10-10,processing,2087.94,25.00,7.99,167.04,1745.98,paypal,
ORD-002799,C00567,2024-12-26,processing,2475.52,15.00,0.00,198.04,2312.22,credit_card,
ORD-002800,C00249,2023-03-28,completed,2101.74,0.00,24.99,168.14,2294.87,bank_transfer,
ORD-002801,C00172,2022-11-23,completed,2296.14,0.00,12.99,183.69,2492.82,google_pay,
ORD-002802,C00130,2024-09-11,shipped,1369.67,0.00,12.99,109.57,1504.23,apple_pay,
ORD-002803,C00483,2024-08-05,completed,1850.87,0.00,5.99,148.07,1998.94,credit_card,VIP25
ORD-002804,C00495,2023-04-09,completed,2080.44,15.00,0.00,166.44,1934.81,google_pay,
ORD-002805,C00234,2023-06-29,shipped,1599.75,5.00,9.99,127.98,1663.73,debit_card,SAVE10
ORD-002806,C00436,2022-09-22,completed,2149.06,15.00,15.99,171.92,1998.63,credit_card,
ORD-002807,C00339,2024-12-22,completed,900.79,25.00,15.99,72.06,753.65,credit_card,
ORD-002808,C00474,2022-09-17,completed,437.98,5.00,15.99,35.04,451.12,paypal,
ORD-002809,C00261,2022-11-09,completed,837.70,5.00,7.99,67.02,875.82,debit_card,
ORD-002810,C00461,2024-07-27,processing,1628.36,0.00,0.00,130.27,1758.63,google_pay,FLASH15
ORD-002811,C00071,2025-04-10,completed,1061.99,0.00,12.99,84.96,1162.94,debit_card,VIP25
ORD-002812,C00401,2023-12-05,shipped,959.58,0.00,7.99,76.77,1044.34,paypal,WELCOME20
ORD-002813,C00560,2023-03-01,shipped,480.72,0.00,0.00,38.46,519.18,paypal,VIP25
ORD-002814,C00339,2024-08-10,completed,2296.28,15.00,0.00,183.70,2135.54,google_pay,
ORD-002815,C00245,2023-06-21,completed,2350.94,25.00,7.99,188.08,1951.28,google_pay,
ORD-002816,C00033,2022-02-19,completed,1595.91,25.00,9.99,127.67,1330.60,credit_card,
ORD-002817,C00132,2022-04-07,cancelled,575.09,0.00,24.99,46.01,621.10,credit_card,
ORD-002818,C00569,2024-02-09,completed,372.30,0.00,5.99,29.78,412.07,google_pay,VIP25
ORD-002819,C00055,2025-01-27,completed,1941.03,0.00,0.00,155.28,2121.30,credit_card,
ORD-002820,C00375,2023-02-28,shipped,1150.73,0.00,9.99,92.06,1255.78,bank_transfer,
ORD-002821,C00133,2024-07-10,completed,1235.14,20.00,15.99,98.81,1086.92,apple_pay,WELCOME20
ORD-002822,C00375,2024-01-24,completed,1164.76,25.00,7.99,93.18,976.74,bank_transfer,SAVE10
ORD-002823,C00352,2024-01-30,completed,2441.01,0.00,9.99,195.28,2646.28,debit_card,WELCOME20
ORD-002824,C00138,2022-06-19,completed,1116.13,0.00,24.99,89.29,1215.41,paypal,
ORD-002825,C00230,2022-11-25,completed,1728.85,0.00,9.99,138.31,1867.16,credit_card,FLASH15
ORD-002826,C00596,2022-06-02,completed,994.98,5.00,0.00,79.60,1024.83,credit_card,
ORD-002827,C00307,2024-02-06,shipped,1236.19,0.00,9.99,98.90,1335.09,credit_card,
ORD-002828,C00042,2022-10-05,shipped,1191.86,10.00,7.99,95.35,1184.01,debit_card,
ORD-002829,C00145,2022-04-27,completed,483.55,5.00,5.99,38.68,498.06,credit_card,
ORD-002830,C00292,2023-08-09,processing,38.87,0.00,5.99,3.11,54.97,debit_card,
ORD-002831,C00023,2022-07-04,completed,452.43,0.00,24.99,36.19,488.62,apple_pay,
ORD-002832,C00363,2023-10-12,completed,1463.74,0.00,0.00,117.10,1588.83,bank_transfer,
ORD-002833,C00259,2023-04-30,completed,2262.03,5.00,7.99,180.96,2342.88,credit_card,
ORD-002834,C00090,2022-08-22,cancelled,521.81,0.00,5.99,41.74,571.54,apple_pay,FLASH15
ORD-002835,C00071,2024-06-04,completed,1734.38,15.00,12.99,138.75,1637.96,google_pay,
ORD-002836,C00191,2023-08-18,completed,2051.18,0.00,0.00,164.09,2215.27,credit_card,
ORD-002837,C00089,2023-02-22,processing,1263.71,0.00,0.00,101.10,1364.81,paypal,
ORD-002838,C00313,2022-11-30,completed,1550.90,25.00,0.00,124.07,1312.24,credit_card,
ORD-002839,C00389,2023-09-11,completed,2026.78,0.00,5.99,162.14,2188.92,credit_card,
ORD-002840,C00037,2022-05-24,completed,1681.69,0.00,9.99,134.54,1829.22,debit_card,
ORD-002841,C00453,2023-04-24,cancelled,1904.53,10.00,15.99,152.36,1866.44,paypal,
ORD-002842,C00496,2023-03-22,completed,1731.59,25.00,0.00,138.53,1437.22,bank_transfer,
ORD-002843,C00037,2022-03-03,completed,293.36,0.00,0.00,23.47,316.83,debit_card,
ORD-002844,C00270,2024-05-30,completed,84.12,15.00,0.00,6.73,86.22,bank_transfer,WELCOME20
ORD-002845,C00354,2024-10-12,completed,1142.65,0.00,9.99,91.41,1250.05,credit_card,
ORD-002846,C00078,2023-03-04,shipped,307.41,0.00,5.99,24.59,347.99,credit_card,
ORD-002847,C00057,2024-06-19,completed,2441.74,0.00,5.99,195.34,2650.07,debit_card,
ORD-002848,C00435,2024-08-03,completed,71.43,5.00,7.99,5.71,86.56,google_pay,WELCOME20
ORD-002849,C00252,2022-10-08,processing,2467.24,0.00,5.99,197.38,2680.61,credit_card,
ORD-002850,C00543,2023-10-14,completed,1314.44,0.00,0.00,105.16,1435.59,credit_card,
ORD-002851,C00050,2023-02-10,completed,635.37,0.00,7.99,50.83,692.19,credit_card,WELCOME20
ORD-002852,C00346,2024-10-02,processing,743.48,20.00,24.99,59.48,679.25,debit_card,
ORD-002853,C00176,2023-11-18,completed,1505.45,0.00,15.99,120.44,1625.89,credit_card,VIP25
ORD-002854,C00333,2022-10-17,processing,1719.45,20.00,9.99,137.56,1521.11,apple_pay,SAVE10
ORD-002855,C00116,2022-08-23,completed,2237.00,10.00,0.00,178.96,2198.25,paypal,VIP25
ORD-002856,C00170,2023-04-27,shipped,1079.49,20.00,24.99,86.36,955.94,bank_transfer,
ORD-002857,C00406,2023-01-30,processing,376.24,0.00,24.99,30.10,406.34,credit_card,
ORD-002858,C00242,2024-06-18,completed,919.77,0.00,12.99,73.58,1006.34,paypal,VIP25
ORD-002859,C00442,2023-06-29,shipped,259.19,0.00,15.99,20.74,279.93,credit_card,
ORD-002860,C00410,2024-07-25,completed,842.30,0.00,15.99,67.38,925.67,google_pay,
ORD-002861,C00125,2024-11-17,completed,765.25,20.00,0.00,61.22,673.42,paypal,
ORD-002862,C00082,2023-01-01,completed,1366.96,0.00,5.99,109.36,1489.31,credit_card,
ORD-002863,C00425,2022-08-31,completed,268.41,10.00,0.00,21.47,269.03,google_pay,
ORD-002864,C00092,2022-12-07,completed,1008.18,0.00,9.99,80.65,1098.82,apple_pay,
ORD-002865,C00389,2023-06-13,cancelled,450.99,10.00,24.99,36.08,447.96,google_pay,VIP25
ORD-002866,C00262,2023-04-20,processing,1257.08,0.00,7.99,100.57,1357.65,debit_card,
ORD-002867,C00280,2023-10-07,completed,712.81,5.00,9.99,57.02,747.18,google_pay,
ORD-002868,C00010,2022-01-15,completed,2130.30,0.00,12.99,170.42,2300.72,credit_card,FLASH15
ORD-002869,C00154,2024-12-06,cancelled,950.37,25.00,15.99,76.03,796.80,credit_card,
ORD-002870,C00456,2023-03-02,shipped,985.59,20.00,5.99,78.85,892.31,apple_pay,
ORD-002871,C00333,2024-07-12,shipped,68.37,25.00,5.99,5.47,64.74,credit_card,
ORD-002872,C00088,2024-01-09,completed,97.37,0.00,0.00,7.79,111.15,google_pay,
ORD-002873,C00020,2024-12-16,completed,1576.49,20.00,7.99,126.12,1393.30,bank_transfer,FLASH15
ORD-002874,C00035,2024-05-10,completed,444.21,15.00,9.99,35.54,423.11,credit_card,
ORD-002875,C00186,2023-12-29,completed,648.88,25.00,12.99,51.91,551.56,apple_pay,
ORD-002876,C00142,2024-09-01,shipped,2108.79,5.00,12.99,168.70,2172.05,bank_transfer,SAVE10
ORD-002877,C00173,2022-01-25,completed,293.93,0.00,15.99,23.51,323.43,paypal,
ORD-002878,C00473,2023-08-06,completed,1747.34,5.00,0.00,139.79,1805.75,apple_pay,
ORD-002879,C00420,2025-02-02,shipped,581.46,0.00,12.99,46.52,635.97,bank_transfer,
ORD-002880,C00048,2024-06-30,completed,46.71,20.00,0.00,3.74,41.10,paypal,SAVE10
ORD-002881,C00460,2022-06-03,completed,1848.10,0.00,0.00,147.85,2003.94,paypal,VIP25
ORD-002882,C00289,2023-08-14,completed,446.72,0.00,9.99,35.74,492.45,credit_card,VIP25
ORD-002883,C00207,2024-09-16,completed,434.92,20.00,15.99,34.79,392.72,google_pay,FLASH15
ORD-002884,C00128,2022-04-09,completed,2296.99,10.00,9.99,183.76,2264.04,paypal,FLASH15
ORD-002885,C00484,2022-06-19,completed,864.00,20.00,0.00,69.12,760.32,bank_transfer,
